year,month,pre_Region1,pre_Region2,pre_Region3,pre_Region4,pre_Region5,pre_Region6,tmp_Region1,tmp_Region2,tmp_Region3,tmp_Region4,tmp_Region5,tmp_Region6,spi3_1,spi3_2,spi3_3,spi3_4,spi3_5,spi3_6,tmp3m_1,tmp3m_2,tmp3m_3,tmp3m_4,tmp3m_5,tmp3m_6
1963,2,242.9264011,112.6461352,304.1081218,305.8552456,252.6215436,179.4164404,26.32309955,25.18179214,25.67875332,25.40035915,25.22995316,13.57229911,-0.326440413,0.026477804,0.901206914,0.003330255,0.521222226,2.067703654,26.34782118,25.17455405,26.16693284,25.63460552,25.38658352,13.8879435
1963,3,321.9371724,112.9338083,296.7668834,298.418549,148.5982212,141.2466542,25.83332249,25.43613701,25.79275537,25.44868819,25.69664563,13.76359743,0.348267579,0.479818018,1.037231127,-0.531526143,-1.317142206,1.144901698,26.08858293,25.21572558,25.83655493,25.47886825,25.50136724,13.74353962
1963,4,325.3375529,241.6912266,280.6154438,225.8580637,111.4569413,105.8576339,25.58551071,25.18655578,26.02034497,25.79629155,25.36592737,13.41165445,0.66464196,0.559208095,0.577515424,-0.284672069,-0.874558289,1.013760467,25.91397758,25.26816165,25.83061789,25.5484463,25.43084205,13.58251699
1963,5,317.5796756,425.2207111,275.2239441,122.448995,43.39492548,36.0752624,25.35703179,24.49654706,26.20530502,25.26998676,23.78020103,13.16358392,0.449834349,1.253042198,-0.780359746,-0.763333458,-1.780945917,0.236837844,25.59195499,25.03974662,26.00613512,25.50498883,24.94759134,13.4462786
1963,6,235.698768,401.2197291,237.1544994,45.10461534,26.45402672,25.53197229,25.02640917,24.46355218,25.99813712,24.60371264,22.26809461,11.97787421,-0.518024953,1.383591664,-0.845046851,-0.840662125,-0.522770847,-0.159809261,25.32298389,24.71555167,26.0745957,25.22333032,23.804741,12.85103752
1963,7,266.4896,416.261533,151.7249552,33.34697984,6.702540615,22.39230636,25.51763428,24.34204854,26.26390454,24.95019201,22.87302271,12.03688064,-0.606597906,1.705672653,-0.739448154,-1.339599083,-0.7026433,-1.669894289,25.30035841,24.43404926,26.15578223,24.94129714,22.97377279,12.39277959
1963,8,169.359455,274.5484187,72.12191558,36.80110721,5.506735123,16.78594343,26.42076743,25.02498609,26.82143882,26.6008034,25.32319421,13.33866353,-1.251531785,0.25576196,-0.914398232,-1.838663247,-1.243817673,-1.672993975,25.65493696,24.6101956,26.36116016,25.38490269,23.48810384,12.45113946
1963,9,185.2845897,203.5332294,53.20333027,88.97597768,24.03343685,41.52501556,26.49282264,25.52447518,27.42568843,27.07380116,26.7517199,13.70164538,-0.774684009,-0.229328592,-1.483458789,-1.528612228,-2.509785954,-1.351698537,26.14374145,24.9638366,26.8370106,26.20826552,24.98264561,13.02572985
1963,10,168.0746622,160.2790318,61.75520969,148.861385,54.76276204,64.43832811,26.6186636,25.97399517,27.83429859,27.55406389,28.10736195,14.14864085,-1.538569656,-1.226060565,-1.314859095,-2.068879897,-3.545840948,-1.184080063,26.51075122,25.50781881,27.36047528,27.07622282,26.72742535,13.72964992
1963,11,232.3968586,202.5615303,117.3830834,217.5083283,146.1125108,75.85356953,26.09044974,25.42125551,27.20304451,26.37285572,26.53987692,14.39362782,-0.747167281,-0.424422353,0.12270044,-1.440350311,-3.02780798,-0.917511912,26.40064533,25.63990862,27.48767718,27.00024026,27.13298626,14.08130468
1963,12,263.8416682,99.3181522,181.0037515,286.4222065,198.7544647,115.6914546,26.31826384,25.35868095,26.72221537,26.22684939,26.44967368,14.41076641,0.004518447,-0.407309573,0.825184277,-0.650365748,-2.331101827,-0.361850233,26.34245906,25.58464388,27.25318616,26.717923,27.03230418,14.31767836
1964,1,171.5770371,43.18775146,197.7671407,316.4893798,329.9750694,76.83919069,26.71898474,25.43396387,26.35010394,26.03077125,25.67736783,14.49485607,-0.125897839,-0.610542066,0.37388731,0.448780959,0.319868306,-1.140354868,26.37589944,25.40463344,26.75845461,26.21015879,26.22230614,14.43308343
1964,2,191.5451918,64.56476752,229.5571377,288.1632377,247.0787305,103.5979853,27.23952574,26.05070541,26.29096965,26.21759517,25.89751925,14.25377198,-0.75458604,-1.472729438,-0.133008145,0.305126477,1.095136744,-1.432674192,26.75892477,25.61445008,26.45442966,26.15840527,26.00818692,14.38646482
1964,3,286.1244393,73.54281793,285.5300614,309.8928766,199.1591525,120.5976192,26.24400269,26.17481979,26.30058639,25.53385483,25.21506335,13.70796409,-1.060522599,-1.931790279,-0.506128786,-0.032699661,1.223574852,-1.510298074,26.73417106,25.88649635,26.31388666,25.92740708,25.59665014,14.15219738
1964,4,338.0939208,239.9681277,265.6578065,210.7351084,108.4537398,96.33797071,25.71931465,25.48339844,26.27266847,25.90618823,25.52842125,13.61985158,-0.156931273,-0.654772245,-0.785016814,-0.787502942,-0.093414201,-0.611189705,26.4009477,25.90297455,26.28807484,25.88587941,25.54700128,13.86052922
1964,5,309.3712849,276.6106288,315.1226162,161.2381692,57.53334748,54.56707106,25.17030274,25.3783994,26.2411114,24.98550641,23.86000867,11.9900784,0.112054586,-0.861286344,-0.577295456,0.179751404,-0.440583214,-0.001952545,25.7112067,25.67887254,26.27145542,25.47518316,24.86783109,13.10596469
1964,6,355.1121723,423.6631201,235.7347663,58.61677839,13.35774294,43.0240591,24.65912594,24.21451467,25.96591656,24.44528871,22.03364425,11.18316323,1.075842745,0.083542191,-0.469196987,0.350787008,-0.594728616,0.714799162,25.18291445,25.02543751,26.15989881,25.11232778,23.80735806,12.2643644
1964,7,284.707689,425.6917666,166.4605391,45.52051431,11.94066475,44.50434538,24.4562574,23.91076991,26.15056571,24.54038363,22.14895098,10.78573767,0.896034894,0.479855517,0.049096553,1.192514401,-0.358401788,0.859945347,24.76189536,24.50122799,26.11919789,24.65705958,22.68086797,11.31965977
1964,8,218.4114004,293.7309188,102.4389869,52.05064625,16.3970897,46.81221815,25.10601565,24.40591479,26.48773235,26.15817276,24.96677792,11.99192005,1.414593902,0.789939527,-0.122453035,0.067244451,-1.019890577,1.514575646,24.74046633,24.17706646,26.20140487,25.04794836,23.04979105,11.32027365
1964,9,245.5494835,205.6505481,69.11335966,114.2551953,52.14460411,60.78814079,25.65946269,25.10651771,27.139081,26.30934791,25.77662265,12.79455253,1.142662928,0.101743,-0.27570959,0.560467921,-0.086095563,1.620480498,25.07391191,24.4744008,26.59245969,25.66930143,24.29745052,11.85740342
1964,10,276.3123741,209.3402945,81.86835987,216.4529425,154.1778355,80.67436746,25.87945287,25.12133446,27.02359829,26.04645704,25.37014426,13.35129457,1.508635588,-0.372920357,0.174063224,1.586814266,1.017661711,1.388102797,25.5483104,24.87792232,26.88347054,26.1713259,25.37118161,12.71258905
1964,11,214.4490046,130.1248784,70.52143155,232.1250826,187.016916,122.9158521,25.99091978,25.2888194,27.08035929,25.72085535,25.23471748,13.94632601,1.29238735,-0.713825274,-0.089512071,1.677609667,1.085120378,1.839807551,25.84327845,25.17222386,27.08101286,26.02555343,25.4604948,13.3640577
1964,12,200.1790988,165.0050014,177.1328203,266.6523237,204.1538835,92.17396419,25.83052705,24.43837554,26.47998511,25.61335903,25.30164767,14.10335518,0.343407831,0.236473389,0.370934815,0.9696236,0.379017115,0.72342653,25.9002999,24.9495098,26.86131423,25.79355714,25.3021698,13.80032526
1965,1,219.089611,97.692818,260.4761984,289.6064125,267.5641247,122.7427331,26.01816736,24.85674223,26.1133086,25.59463128,25.17006395,14.03499753,-0.574435233,0.153003136,0.520420905,-0.32266216,0.053869274,0.523640859,25.94653806,24.86131239,26.55788433,25.64294855,25.23547637,14.02822624
1965,2,160.8675314,83.1019344,217.0144504,265.5963163,167.4480347,134.7685853,26.14815082,24.93688297,25.82456141,25.64749572,25.57182929,14.03091465,-1.372831192,0.627720787,0.421028886,-1.224599806,-0.939268715,-0.348518787,25.99894841,24.74400025,26.13928504,25.61849534,25.34784697,14.05642245
1965,3,303.0982752,86.19852382,298.9217885,351.17867,241.404594,175.7012042,25.93009588,25.60845299,25.79320085,25.12204352,24.65687333,14.22228002,-0.70142087,-0.394408804,0.223630887,-0.203320927,-0.128030378,0.58005321,26.03213802,25.13402606,25.91035695,25.45472351,25.13292219,14.09606406
1965,4,314.6564529,180.557902,277.9233434,245.0916916,153.3915336,114.4205652,25.72117224,25.32553956,25.9406156,25.59002928,24.99910513,14.17541486,-0.585674947,-1.078601187,-0.601235752,0.447357557,0.042767488,0.990924912,25.93313965,25.29029184,25.85279262,25.45318951,25.07593592,14.14286984
1965,5,371.3837381,350.7193218,315.7611476,117.8230957,36.67752317,62.36165392,25.55958295,24.90367489,26.25506387,25.54049847,24.36978024,13.34132289,0.707209629,-0.530819956,-0.193592746,1.016586689,0.840291001,1.534623445,25.73695036,25.27922248,25.99629344,25.41752376,24.6752529,13.91300592
1965,6,303.8620986,351.4417497,213.0541098,57.82565707,14.5897338,31.24010141,25.26178184,24.30707133,26.02354415,25.07133537,23.40173258,12.77241968,0.919101254,-0.539764699,-0.624526272,0.042046608,0.296637814,1.148564189,25.51417901,24.84542859,26.07307454,25.40062104,24.25687265,13.42971914
1965,7,265.537853,320.5514472,151.6939913,54.97659583,28.3658958,31.06191779,25.58361566,24.35796912,26.16892925,25.04203148,22.77097994,12.3217735,0.802716159,-0.676907773,-0.491971904,-0.11358666,-0.531440049,0.18851217,25.46832682,24.52290511,26.14917909,25.21795511,23.51416425,12.81183869
1965,8,180.4598345,275.3800578,85.33888778,44.06085411,14.15389856,25.29943361,26.06325291,24.56644127,26.58402868,26.05074841,24.7135806,13.31699648,-0.079555247,-1.354507009,-1.120310631,0.095683834,-0.026844446,-0.443538897,25.6362168,24.41049391,26.25883403,25.38803842,23.62876437,12.80372989
1965,9,259.254592,217.1603621,56.19221302,109.7594135,41.28267304,84.29691929,26.07626087,25.28405698,27.30420335,26.69193664,26.26298539,13.50893063,0.51622468,-1.143050828,-1.14678741,0.450472302,0.053750992,1.21826924,25.90770981,24.73615579,26.68572043,25.92823884,24.58251531,13.04923353
1965,10,204.0811613,178.0611074,70.53478161,181.5178116,156.8221475,65.57878668,26.54244447,25.66447294,27.65159054,26.8950771,26.36537031,14.49300585,0.243217128,-0.827674289,-0.717672812,0.081691938,0.756218929,0.928143402,26.22731942,25.17165706,27.17994086,26.54592071,25.78064543,13.77297765
1965,11,258.5298239,168.1607221,73.21205433,229.1625658,177.0291183,109.0445925,26.18773696,25.43427871,27.30521045,26.15795643,25.94060931,14.46705567,1.109453461,-0.464703709,-0.53337406,0.499695502,0.706295879,1.676780146,26.2688141,25.46093621,27.42033478,26.58165672,26.189655,14.15633071
1965,12,261.7276315,86.58883649,113.0678642,262.9963465,190.1754729,113.9347421,26.27383715,25.43824757,26.96233314,25.99309977,25.66426342,14.5825162,0.756416047,-0.877415601,-0.833905515,-0.097433934,0.015654846,0.534367678,26.33467286,25.51233308,27.30637804,26.3487111,25.99008101,14.51419257
1966,1,232.802171,62.1097769,162.6978177,295.4562682,214.3125984,85.56776025,26.46893032,25.71819986,26.74650345,26.10589255,26.05898735,14.81974226,0.932325452,-1.095506017,-1.658988262,-0.34142599,-1.285626337,-0.147173882,26.31016814,25.53024205,27.00468235,26.08564958,25.88795336,14.62310471
1966,2,194.3950488,48.68207251,196.5464721,292.7052061,277.2186047,83.64311284,27.25193625,25.86041334,26.37362301,26.10918572,25.62149956,14.47407696,0.017488036,-1.651973616,-1.945297732,-0.566900315,-0.277166725,-1.715226389,26.66490124,25.67228692,26.6941532,26.06939268,25.78158344,14.62544514
1966,3,264.559867,131.4375368,293.3174633,278.9346883,177.9932201,93.44141007,26.2285906,25.88496294,26.11824162,25.83307564,25.70831232,14.23780086,-0.610939437,-0.798987198,-1.239896406,-1.03902382,-0.226151808,-2.232564273,26.64981906,25.82119205,26.41278936,26.0160513,25.79626641,14.51054003
1966,4,289.3738181,145.055639,275.3379669,214.600432,110.3518308,46.95089847,26.09978067,25.70677626,26.30207227,25.94022739,25.16880618,13.71374569,-0.945638799,-1.468792482,-1.005531672,-1.328591261,0.102236332,-2.446392605,26.52676917,25.81738418,26.26464563,25.96082958,25.49953935,14.1418745
1966,5,317.1486567,298.8496971,304.1641676,164.1398078,68.0061973,75.62501294,25.49516223,25.27637925,26.3504326,25.48387954,24.14968067,12.61585305,-0.586589445,-1.044135736,-0.481598435,-0.465887347,-0.621808414,-1.242134274,25.94117783,25.62270615,26.2569155,25.75239419,25.00893306,13.52246653
1966,6,273.1845025,406.0307637,249.7208651,52.30841873,34.93288314,26.76795077,25.17442665,24.53674689,26.1534199,24.94294515,23.04874735,11.77023217,-0.503362994,-0.907239836,-0.269144734,0.365047035,0.583705091,-0.813503421,25.58978985,25.1733008,26.26864159,25.45568403,24.1224114,12.69994363
1966,7,293.0518034,439.7813269,213.358229,36.84377353,8.427053451,19.11325299,24.77373414,24.25089568,26.17502371,24.80019472,22.87421074,11.383758,0.150342122,0.681667872,0.754175567,0.75196869,1.017441198,0.060334659,25.14777434,24.68800727,26.22629207,25.07567314,23.35754625,11.92328107
1966,8,210.233721,329.1633399,127.6289513,46.25052308,8.406784347,36.67794717,25.15595245,24.48791493,26.44356304,25.38401415,23.81387574,12.09591125,0.299967645,1.115598155,1.315045945,-0.851745914,-0.347825245,-0.6936448,25.03470442,24.42518584,26.25733555,25.04238467,23.24561127,11.74996714
1966,9,196.195348,264.1723533,90.98026318,109.707717,47.08404308,48.54871012,25.6826396,25.01363243,26.94802393,26.13610235,25.73307778,13.25842929,0.431042457,1.210803583,1.327567821,-0.148592551,-0.848956402,-0.221901162,25.20410873,24.58414768,26.52220356,25.44010374,24.14038808,12.24603285
1966,10,214.7593994,175.2809447,48.81313634,182.8828333,126.6778651,120.1830425,26.23752367,25.48690999,27.60827385,26.77450386,26.58605336,14.03010405,-0.071276782,0.30963502,0.453780455,0.197539971,-0.046862551,1.959154171,25.69203857,24.99615245,26.99995361,26.09820679,25.37766896,13.1281482
1966,11,171.1732326,163.4574117,125.8240746,217.0217537,146.5269344,88.8837041,26.17347326,25.3160649,27.11800557,26.134327,26.13511644,14.37674271,-0.800430099,0.056437816,0.73571851,0.188701104,-0.514473788,1.63747324,26.03121217,25.27220244,27.22476778,26.34831107,26.15141586,13.88842535
1966,12,237.8290996,154.3037,137.676794,266.4797562,226.9990952,93.18838305,25.87370806,24.82804703,26.58184857,25.90264786,25.99285328,14.18794957,-0.529456431,0.066258325,0.103247744,-0.28918424,-0.402187473,0.891131128,26.09490166,25.21034064,27.10270933,26.27049291,26.23800769,14.19826544
1967,1,292.3697805,99.22625406,279.9969381,302.661278,184.4586458,96.28312335,25.58692964,24.59907068,25.98791889,25.70293556,25.85870742,14.12963433,0.300824442,0.5159004,0.940230905,-0.376914897,-1.717479378,-0.884922304,25.87803699,24.9143942,26.56259101,25.91330347,25.99555905,14.2314422
1967,2,236.3245978,74.21117063,258.0149112,290.5638896,220.9401498,144.3727668,25.69127275,25.01260027,25.76362596,25.36639677,25.51614617,13.88137094,0.921685967,0.391022443,0.664517088,-0.377919998,-1.047311204,-0.656787496,25.71730349,24.81323933,26.11113114,25.65732673,25.78923563,14.06631828
1967,3,267.3638334,117.8574297,293.747236,316.6669115,225.431816,213.050137,25.76704789,25.04920073,25.84877463,25.45327333,25.27663398,13.71462989,0.418685121,-0.021252389,0.827354762,-0.129826172,-0.789947006,0.864038822,25.6817501,24.88695723,25.86677316,25.50753522,25.55049586,13.90854505
1967,4,300.5497801,271.6663244,301.9488463,223.348178,126.0809947,60.72114353,25.5097707,24.91379475,25.85910991,25.53896337,25.29362697,13.86842194,-0.288551945,0.514168162,0.212653614,-0.274229812,0.224920422,0.895816077,25.65603045,24.99186525,25.82383683,25.45287782,25.36213571,13.82147425
1967,5,324.2585658,331.9016673,337.2508789,113.319485,34.55156621,53.10533102,25.4065046,24.73838312,26.06624502,25.57268704,24.95456177,13.05951288,-0.347228951,0.642422479,0.380650557,-0.5833971,-0.020998727,1.076519926,25.56110773,24.90045953,25.92470985,25.52164125,25.17494091,13.54752157
1967,6,284.4197628,433.6436042,228.9271721,52.44800297,28.41902277,37.14071431,24.47029983,24.14729401,25.89431215,24.51157498,22.01012693,11.32889641,-0.111153266,1.07915512,0.330858435,-0.983121045,-0.24355417,-0.752835255,25.12885838,24.59982396,25.93988903,25.2077418,24.08610523,12.75227707
1967,7,317.6887453,423.213909,150.7310076,47.77252776,17.31922274,81.44184885,24.47732669,23.84872511,26.01284432,24.69326058,22.67622233,11.133003,0.641403896,1.149155878,0.043189499,-0.804325275,-0.495539288,1.885316457,24.78471037,24.24480075,25.99113383,24.92584087,23.21363701,11.84047076
1967,8,164.1945289,283.799951,82.30297704,39.86675106,17.11451666,31.38754456,25.08051062,24.35126478,26.42649326,25.91301768,24.89471641,12.13247855,0.156001495,0.764895747,-0.896448375,-0.636768161,0.29651548,2.067034966,24.67604572,24.1157613,26.11121658,25.03928442,23.19368856,11.53145932
1967,9,177.1026778,205.3296564,53.65378087,95.15798216,43.54308705,53.21264783,25.90778124,24.91604037,27.05865576,26.63610479,26.47051579,12.94057039,-0.180204884,-0.034497333,-1.281301204,-0.540366933,-0.194210401,2.084513095,25.15520619,24.37201009,26.49933112,25.74746102,24.68048484,12.06868398
1967,10,225.7875078,161.5500436,46.27411944,170.1064814,103.5419248,82.94418498,25.95890991,25.28581005,27.17231875,26.50687325,26.94868149,13.42791651,-0.856323849,-1.072273598,-1.436978075,-0.952527494,-0.569559783,0.649686886,25.64906726,24.8510384,26.88582259,26.35199857,26.1046379,12.83365515
1967,11,179.9564566,163.1746734,85.23027421,200.0742101,179.9763574,54.74596467,26.23248641,25.37220868,27.06867481,26.17036392,25.93448548,13.98242784,-0.78986209,-0.923489916,-0.856613741,-1.130955472,-0.356524796,-0.577568264,26.03305919,25.19135303,27.09988311,26.43778065,26.45122759,13.45030492
1967,12,168.3221213,106.1523836,123.9978506,263.3064907,210.7763772,119.1088165,26.09441954,24.94252793,26.6819805,25.98600931,25.74751707,13.64181277,-1.216608858,-0.909131857,-0.857651952,-1.172087651,-0.507885064,-0.338507713,26.09527195,25.20018222,26.97432469,26.22108216,26.21022801,13.68405237
1968,1,248.9141718,90.43433083,223.7576554,272.800907,177.5358707,106.9975689,25.7492549,24.65727689,26.03483534,25.59908828,25.5329167,14.00122255,-1.073238925,-0.368448685,-0.440735823,-1.625896415,-1.526905149,-0.821920854,26.02538695,24.99067116,26.59516355,25.91848717,25.73830642,13.87515439
1968,2,170.5653529,99.06773609,228.5831668,283.5632349,287.7406217,139.016529,25.84288609,25.11373704,25.7822131,25.41511417,24.89566499,13.65800222,-1.269379275,-0.051858691,-0.532502528,-1.274254081,-0.363537874,-0.056976584,25.89552018,24.90451395,26.16634298,25.66673725,25.39203292,13.76701251
1968,3,249.1822556,108.14027,320.3379337,298.1198469,189.2044347,100.8101979,25.63788791,25.19175767,25.59219766,25.29165987,25.16447011,13.35919729,-0.852805631,0.07275919,0.181887424,-1.312682464,-0.442685247,-0.726632898,25.74334297,24.98759053,25.80308204,25.43528744,25.19768393,13.67280735
1968,4,355.5701966,266.5741136,307.2437923,216.3546173,88.23218979,61.37081303,25.40475041,24.8955374,25.80861286,25.42325261,24.37733426,12.80171249,-0.624478328,0.641549279,0.245198901,-1.044246243,0.095325776,-0.945204531,25.62850814,25.0670107,25.72767454,25.37667555,24.81248978,13.27297067
1968,5,193.3811732,273.4287144,346.9533223,110.011897,37.55083584,35.27649054,24.38914208,24.21301396,25.36617875,24.61884196,22.88149502,11.75439262,-1.445837867,-0.171805695,0.955611739,-1.378019635,-1.517124929,-1.704990688,25.1439268,24.76676968,25.58899642,25.11125148,24.14109979,12.63843413
1968,6,281.6771741,458.7064173,260.5642452,55.12803119,17.32775505,37.47287937,24.59726198,23.96365673,25.67066709,24.57365942,22.54661518,11.22738119,-1.175390351,0.691556674,1.026963869,-1.238462738,-2.032231075,-1.405451955,24.79705149,24.3574027,25.6151529,24.871918,23.26848149,11.92782877
1968,7,281.7027277,323.5259664,167.8061095,50.51971824,17.26101342,31.44020689,24.61430129,24.04945366,26.00162275,24.82920065,22.83473982,11.49046855,-1.396154483,-0.299633193,0.865402743,-0.716663603,-0.956066689,-0.685490832,24.53356845,24.07537479,25.67948953,24.67390068,22.75428334,11.49074745
1968,8,258.0922516,257.4911067,84.22539685,81.59093778,31.63407726,49.2107627,25.06741771,24.47042518,26.51129266,25.65858431,24.45201952,12.52808142,0.922585231,-0.309025501,0.017051548,1.299115804,0.477197692,0.895213979,24.75966033,24.16117852,26.06119417,25.02048146,23.27779151,11.74864372
1968,9,239.9229216,239.3154086,91.52641654,114.786935,41.3445214,60.70003169,25.72931396,24.90804711,26.84590062,25.87233878,25.28681381,13.36703687,1.576072425,-1.059201264,-0.173378003,1.764256963,0.314703525,1.24320539,25.13701099,24.47597532,26.45293868,25.45337458,24.19119105,12.46186228
1968,10,223.3372088,179.2070259,53.67949287,191.9433553,96.14832821,122.7431343,26.15569905,25.38375803,27.32688511,26.64021238,26.68644234,14.03813555,1.269452328,-0.762072426,-0.330155618,1.755113634,-0.422556341,2.806562823,25.65081024,24.92074344,26.8946928,26.05704516,25.47509189,13.31108461
1968,11,215.5438897,191.2388538,165.4320654,236.2246343,217.7941031,79.71171595,26.2328783,25.35725338,26.82970166,26.25725417,26.65602533,14.05305515,0.549343492,0.144416087,1.48931128,1.132884184,0.279176498,1.803456148,26.0392971,25.21635284,27.00082913,26.25660178,26.20976049,13.81940919
1968,12,190.872867,102.1899814,158.9130111,271.141585,254.8403119,73.95719847,26.22070504,25.10642028,26.40014604,25.83225303,25.65108961,14.59558002,-0.449117249,-0.244343815,1.078790938,0.565794002,0.767643994,0.208483319,26.20309413,25.28247723,26.85224427,26.24323986,26.33118576,14.22892357
1969,1,248.6125658,141.5637646,265.459235,284.9647114,231.0799705,93.09643834,26.10646725,24.94580457,26.11349954,25.87253303,25.75951241,14.35163595,-0.292257196,0.777329489,1.46352456,-0.226498002,0.786300939,-1.717098162,26.18668353,25.13649274,26.44778241,25.98734675,26.02220912,14.33342371
1969,2,225.8926361,112.1231656,217.6500802,260.1968857,194.051758,87.94822071,26.33507321,25.41922768,26.44003146,26.21168798,26.27652695,14.6137668,-0.270221552,0.756271434,0.272879871,-1.350974065,-0.303615035,-2.359594141,26.2207485,25.15715085,26.31789235,25.97215802,25.89570966,14.52032759
1969,3,260.8142179,91.87039042,246.6550787,295.0377456,187.2216438,79.14208954,26.67667029,26.38562036,26.67333399,26.28150652,26.14528917,14.98322659,-0.169093843,0.742730291,-0.307860399,-1.625921895,-1.06738404,-2.281378817,26.37273692,25.58355087,26.40895499,26.12190918,26.06044285,14.64954311
1969,4,323.2135081,218.3792654,330.9489565,214.1441807,91.7464236,82.66807216,26.25489838,25.88860832,26.69508031,26.42778819,25.77418026,14.69140804,-0.223504739,-0.03043923,-0.581813461,-1.740005396,-1.652373765,-1.911230286,26.42221396,25.89781879,26.60281525,26.30699423,26.06533213,14.76280047
1969,5,305.699515,317.3183413,363.6176433,118.6201581,70.39744693,33.70045186,26.13749365,25.6215982,26.64517674,26.14784736,24.93496935,14.39362305,-0.374782555,-0.411380171,0.496386567,-1.285453191,-0.767905274,-1.755242511,26.35635411,25.96527563,26.67119701,26.28571402,25.61814626,14.68941922
1969,6,306.7663446,339.0440849,201.8837257,63.45281676,26.80159102,62.78922517,25.47637757,25.03292218,26.66446811,25.29601083,22.95362423,12.80991507,0.233114618,-0.628330771,0.7565117,-0.748192268,-0.247327384,0.237185798,25.95625653,25.51437623,26.66824172,25.95721546,24.55425795,13.96498205
1969,7,228.9005095,295.2181488,168.722236,41.73333085,9.904287309,26.17341793,24.53719513,24.25801968,25.99347256,24.803461,23.28935642,11.9417637,-0.345345369,-1.520116864,0.291402988,-0.385022539,0.828056294,0.107553076,25.38368878,24.97084669,26.43437247,25.41577306,23.72598334,13.04843394
1969,8,226.6830909,315.3129669,120.2233752,55.06841166,10.19416815,30.74974093,25.21331714,24.57034795,26.66602388,25.82719968,24.49673184,12.59812442,0.099681715,-1.328799867,-0.367876185,0.237318541,-0.660278378,0.958253656,25.07562994,24.62042994,26.44132152,25.3088905,23.57990416,12.4499344
1969,9,236.7896563,193.2170626,51.59811257,107.801235,43.48016714,40.17742027,26.16945699,25.33403934,27.39061694,26.99482758,26.96863125,14.02633792,0.325494398,-1.252001525,-0.228865651,0.296437088,-0.865915126,-0.547685102,25.30665642,24.72080232,26.68337113,25.87516275,24.91823984,12.85540868
1969,10,230.1227569,221.9082339,44.79905198,194.6217608,103.1924343,95.0634606,26.17873002,25.25842262,27.48995807,26.8410942,26.42674565,14.54664153,0.910967114,-0.121145449,-0.614025317,0.801284441,-0.793933592,0.591966604,25.85383471,25.05426997,27.18219963,26.55437382,25.96403624,13.72370129
1969,11,217.4086061,135.4693156,38.05970462,200.4660692,182.6372562,83.56716371,26.51260397,25.79186211,27.77102973,26.77204027,26.29314557,15.041945,0.622394565,-0.638522207,-2.121802934,-0.006628519,-0.304570339,0.403102024,26.28693032,25.46144136,27.55053491,26.86932068,26.56284082,14.53830815
1969,12,196.295453,101.5023169,80.00694316,280.854775,253.6510603,102.0112603,26.41717867,25.53674931,27.31187504,26.23309576,25.81035588,14.68221861,-0.262431847,-0.458817993,-2.802228827,-0.038135628,0.279975237,0.323032075,26.36950422,25.52901135,27.52428761,26.61541008,26.17674903,14.75693505
1970,1,216.8085596,137.2016348,236.3637709,290.7924435,273.2139451,193.2036012,26.08806135,25.11668171,26.50660792,25.93674773,25.904197,14.23619322,-0.617420174,-0.137362873,-1.574206751,-0.72249452,0.878268989,1.399854228,26.33928133,25.48176437,27.19650423,26.31396125,26.00256615,14.65345228
1970,2,285.0735913,105.1219781,245.2272049,286.1664484,185.3175788,136.4231524,25.98385434,25.3984708,26.41834281,25.9227774,25.80575865,14.21915852,0.128747915,0.602253113,-0.721605514,-0.419628029,0.180349533,1.113076393,26.16303145,25.35063394,26.74560859,26.03087363,25.84010384,14.37919011
1970,3,302.0303311,112.7408144,320.1221066,335.5924103,181.6430676,146.5339344,26.12046657,25.76843067,26.29048609,25.8569444,25.67502477,14.05623429,0.492487637,0.868237295,0.503039704,-0.074282164,-0.651721413,1.165652621,26.06412742,25.42786106,26.40514561,25.90548984,25.79499347,14.17052868
1970,4,346.8188446,188.2724576,315.6367823,259.8028006,114.2762498,89.90252168,25.8144264,25.6611407,26.41147524,26.13380931,25.64827935,13.88389342,1.126109072,-0.253957961,0.570959726,0.892678435,-1.487692692,0.229572668,25.97291577,25.60934739,26.37343471,25.97117704,25.70968759,14.05309541
1970,5,355.2824066,337.0108191,301.0873617,141.7035239,54.95389846,67.39160707,25.53395126,25.13167143,26.3855304,25.63897063,24.50553617,12.86666408,0.864028093,-0.288984243,0.435273432,1.598734506,-0.736208734,0.643559454,25.82294808,25.52041427,26.36249725,25.87657478,25.2762801,13.60226393
1970,6,299.21558,363.3170372,233.1295859,76.1507794,22.07515649,60.27769037,25.05995012,24.4838516,26.12191354,25.03253346,23.41905825,12.02215879,1.060313654,-0.474811195,0.051318793,1.764750633,-0.163754563,1.431608492,25.46944259,25.09222124,26.30630639,25.60177113,24.52429126,12.92423876
1970,7,262.3711403,397.7261991,160.8541804,39.98647679,15.27976132,29.76493646,24.72782247,24.00785025,26.08825355,24.77556817,22.86180513,11.07122246,0.534216278,0.174384374,-0.275636352,0.919408926,0.129323383,1.407185723,25.10724128,24.54112443,26.19856583,25.14902409,23.59546651,11.98668177
1970,8,208.233493,363.2879632,158.7001125,42.67053889,6.11182464,19.92628059,25.23838867,24.31908534,26.38768998,25.76165718,24.42292589,12.2359859,0.205948326,0.595595797,0.698411797,0.177144842,-0.894225737,0.562488434,25.00872042,24.2702624,26.19928569,25.18991961,23.56792976,11.77645572
